graph_id,sheet_id,reason,n_rooms,program
,APT_FP_515204e2_17446927,no_unit_with_entrance,20,
APT_FP_ab2ca283_17435728_u0,APT_FP_ab2ca283_17435728,"missing_essential:거실,침실,주방,화장실",3,기타:2;현관:1
,APT_FP_1a074dcb_17434935,no_unit_with_entrance,17,
,APT_FP_4ba32d36_17434935,no_unit_with_entrance,19,
APT_FP_cb446336_17434935_u0,APT_FP_cb446336_17434935,missing_essential:주방,14,발코니:3;드레스룸:2;침실:3;화장실:2;현관:1;실외기실:1;거실:1;기타:1
,APT_FP_0ea7a604_17434935,no_unit_with_entrance,20,
APT_FP_bc025121_17434935_u2,APT_FP_bc025121_17434935,missing_essential:주방,14,현관:1;침실:3;화장실:2;실외기실:1;발코니:3;거실:1;기타:1;드레스룸:2
APT_FP_ca95eddd_17438443_u1,APT_FP_ca95eddd_17438443,missing_essential:화장실,8,침실:2;거실:1;발코니:2;기타:1;주방:1;현관:1
APT_FP_ce6add42_17434935_u0,APT_FP_ce6add42_17434935,missing_essential:주방,11,발코니:2;침실:3;기타:2;화장실:2;현관:1;거실:1
APT_FP_9970de7f_17446941_u1,APT_FP_9970de7f_17446941,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_e5012ac1_17446927_u0,APT_FP_e5012ac1_17446927,missing_essential:주방,10,실외기실:1;거실:1;화장실:2;침실:3;현관:1;발코니:1;드레스룸:1
APT_FP_e5012ac1_17446927_u3,APT_FP_e5012ac1_17446927,missing_essential:주방,12,드레스룸:1;침실:3;기타:2;현관:1;실외기실:1;거실:1;발코니:1;화장실:2
APT_FP_6679d107_17446927_u1,APT_FP_6679d107_17446927,missing_essential:주방,14,현관:1;기타:4;화장실:2;발코니:2;침실:2;드레스룸:1;실외기실:1;거실:1
,APT_FP_a086f1c7_17434935,no_unit_with_entrance,19,
APT_FP_6d0af163_17441963_u0,APT_FP_6d0af163_17441963,missing_essential:주방,12,기타:1;화장실:2;발코니:4;침실:3;거실:1;현관:1
APT_FP_2c5964e2_17446927_u0,APT_FP_2c5964e2_17446927,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_97a01de9_17446927_u1,APT_FP_97a01de9_17446927,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_8fc55ead_17446927_u1,APT_FP_8fc55ead_17446927,"missing_essential:거실,침실,주방,화장실",3,기타:2;현관:1
APT_FP_386eeb23_17446927_u0,APT_FP_386eeb23_17446927,missing_essential:주방,12,기타:2;화장실:2;드레스룸:1;침실:3;현관:1;실외기실:1;거실:1;발코니:1
APT_FP_386eeb23_17446927_u2,APT_FP_386eeb23_17446927,missing_essential:주방,12,기타:2;침실:3;현관:1;실외기실:1;거실:1;발코니:1;화장실:2;드레스룸:1
APT_FP_45bdbb8a_17446927_u0,APT_FP_45bdbb8a_17446927,missing_essential:주방,12,기타:2;발코니:1;거실:1;침실:3;화장실:2;실외기실:1;드레스룸:1;현관:1
,APT_FP_b4bd53c0_17446927,no_unit_with_entrance,17,
,APT_FP_d8ad7830_17446927,no_unit_with_entrance,18,
APT_FP_c82bd8e6_17446927_u0,APT_FP_c82bd8e6_17446927,"missing_essential:거실,주방",4,침실:1;화장실:1;실외기실:1;현관:1
APT_FP_8f4eae61_17446927_u0,APT_FP_8f4eae61_17446927,missing_essential:주방,10,드레스룸:1;발코니:1;화장실:2;침실:3;실외기실:1;거실:1;현관:1
APT_FP_ba13e19e_17438514_u0,APT_FP_ba13e19e_17438514,missing_essential:주방,6,침실:2;거실:1;화장실:1;현관:1;기타:1
APT_FP_a07891f8_17441963_u0,APT_FP_a07891f8_17441963,missing_essential:주방,7,발코니:2;침실:2;화장실:1;거실:1;현관:1
APT_FP_f96fb434_17441963_u0,APT_FP_f96fb434_17441963,missing_essential:주방,12,침실:4;거실:1;발코니:3;화장실:2;기타:1;현관:1
APT_FP_1b1c747c_17441963_u0,APT_FP_1b1c747c_17441963,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
,APT_FP_864330c1_17434935,no_unit_with_entrance,22,
APT_FP_8d60d24f_17446927_u0,APT_FP_8d60d24f_17446927,"missing_essential:주방,화장실",7,침실:1;기타:2;현관:1;거실:1;발코니:1;실외기실:1
APT_FP_fad2d341_17446927_u0,APT_FP_fad2d341_17446927,missing_essential:주방,10,현관:1;발코니:1;화장실:2;침실:3;드레스룸:1;실외기실:1;거실:1
APT_FP_360c7610_17446927_u0,APT_FP_360c7610_17446927,missing_essential:주방,10,실외기실:1;거실:1;드레스룸:1;화장실:2;침실:3;현관:1;발코니:1
,APT_FP_cab43e0a_17438514,no_unit_with_entrance,14,
,APT_FP_75a61f41_17446927,no_unit_with_entrance,15,
APT_FP_9004052e_552186_u0,APT_FP_9004052e_552186,missing_essential:주방,9,기타:2;거실:1;발코니:2;화장실:1;현관:1;침실:2
APT_FP_b31071b0_17434935_u0,APT_FP_b31071b0_17434935,missing_essential:주방,9,거실:1;화장실:2;발코니:1;실외기실:1;침실:3;현관:1
,APT_FP_627dea8d_17446927,no_unit_with_entrance,20,
APT_FP_3ab361ba_17446927_u0,APT_FP_3ab361ba_17446927,missing_essential:주방,10,침실:3;드레스룸:1;발코니:1;실외기실:1;거실:1;현관:1;화장실:2
APT_FP_3ab361ba_17446927_u3,APT_FP_3ab361ba_17446927,missing_essential:주방,12,화장실:2;침실:3;실외기실:1;기타:2;발코니:1;거실:1;드레스룸:1;현관:1
APT_FP_2235f69e_17441963_u0,APT_FP_2235f69e_17441963,missing_essential:주방,13,화장실:2;발코니:4;거실:1;침실:3;기타:1;드레스룸:1;현관:1
APT_FP_dc008785_17446927_u0,APT_FP_dc008785_17446927,missing_essential:침실,9,발코니:4;주방:1;실외기실:1;화장실:1;거실:1;현관:1
APT_FP_f33d55fc_17438443_u0,APT_FP_f33d55fc_17438443,missing_essential:주방,11,거실:1;기타:1;드레스룸:2;화장실:2;실외기실:1;침실:3;현관:1
APT_FP_cf6c0966_17446927_u0,APT_FP_cf6c0966_17446927,missing_essential:주방,10,드레스룸:1;실외기실:1;거실:1;화장실:2;침실:3;현관:1;발코니:1
APT_FP_cf6c0966_17446927_u1,APT_FP_cf6c0966_17446927,missing_essential:주방,12,기타:2;침실:3;현관:1;실외기실:1;거실:1;발코니:1;화장실:2;드레스룸:1
APT_FP_cf6c0966_17446927_u3,APT_FP_cf6c0966_17446927,missing_essential:주방,12,기타:2;발코니:1;화장실:2;드레스룸:1;침실:3;현관:1;실외기실:1;거실:1
APT_FP_29de52ea_17446927_u0,APT_FP_29de52ea_17446927,missing_essential:주방,10,실외기실:1;거실:1;화장실:2;침실:3;현관:1;발코니:1;드레스룸:1
APT_FP_29de52ea_17446927_u1,APT_FP_29de52ea_17446927,missing_essential:주방,12,침실:3;현관:1;실외기실:1;거실:1;기타:2;발코니:1;화장실:2;드레스룸:1
APT_FP_29de52ea_17446927_u3,APT_FP_29de52ea_17446927,missing_essential:주방,12,침실:3;기타:2;현관:1;실외기실:1;거실:1;발코니:1;화장실:2;드레스룸:1
APT_FP_d3d22e05_17446927_u0,APT_FP_d3d22e05_17446927,"missing_essential:거실,침실,주방,화장실",3,현관:1;기타:2
APT_FP_b098fcae_17446927_u1,APT_FP_b098fcae_17446927,missing_essential:주방,10,침실:3;화장실:2;발코니:1;현관:1;드레스룸:1;실외기실:1;거실:1
APT_FP_b098fcae_17446927_u3,APT_FP_b098fcae_17446927,missing_essential:주방,12,실외기실:1;거실:1;기타:2;발코니:1;화장실:2;드레스룸:1;침실:3;현관:1
APT_FP_ac433839_17446927_u3,APT_FP_ac433839_17446927,missing_essential:주방,12,실외기실:1;거실:1;기타:2;발코니:1;화장실:2;드레스룸:1;침실:3;현관:1
APT_FP_b97b803c_17446927_u0,APT_FP_b97b803c_17446927,missing_essential:주방,10,드레스룸:1;실외기실:1;거실:1;화장실:2;침실:3;현관:1;발코니:1
APT_FP_b97b803c_17446927_u1,APT_FP_b97b803c_17446927,missing_essential:주방,12,침실:3;현관:1;기타:2;실외기실:1;거실:1;발코니:1;화장실:2;드레스룸:1
APT_FP_43479122_17446927_u3,APT_FP_43479122_17446927,missing_essential:주방,12,실외기실:1;거실:1;기타:2;발코니:1;화장실:2;드레스룸:1;침실:3;현관:1
APT_FP_431850ac_17446927_u0,APT_FP_431850ac_17446927,"missing_essential:거실,침실,주방,화장실",3,기타:2;현관:1
APT_FP_dcebc3f6_17434935_u1,APT_FP_dcebc3f6_17434935,missing_essential:주방,14,화장실:2;드레스룸:2;발코니:3;현관:1;거실:1;침실:3;실외기실:1;기타:1
,APT_FP_402dacc9_17441963,no_unit_with_entrance,19,
APT_FP_aaf97a05_17434935_u0,APT_FP_aaf97a05_17434935,missing_essential:주방,14,드레스룸:2;화장실:2;현관:1;기타:1;발코니:3;거실:1;침실:4
,APT_FP_1abb4a00_17434935,no_unit_with_entrance,21,
APT_FP_ce9dac84_17446927_u0,APT_FP_ce9dac84_17446927,"missing_essential:거실,침실",8,주방:1;다목적공간:2;현관:1;발코니:1;실외기실:1;화장실:1;기타:1
,APT_FP_e47bde27_17446927,no_unit_with_entrance,17,
APT_FP_1aa3d988_17446927_u0,APT_FP_1aa3d988_17446927,missing_essential:주방,10,침실:3;드레스룸:1;실외기실:1;거실:1;화장실:2;현관:1;발코니:1
APT_FP_1aa3d988_17446927_u3,APT_FP_1aa3d988_17446927,missing_essential:주방,12,기타:2;침실:3;현관:1;실외기실:1;거실:1;발코니:1;화장실:2;드레스룸:1
APT_FP_1a0b8d9e_17434935_u3,APT_FP_1a0b8d9e_17434935,missing_essential:주방,14,드레스룸:2;화장실:2;발코니:3;거실:1;침실:3;현관:1;기타:1;실외기실:1
APT_FP_831960fd_17446927_u0,APT_FP_831960fd_17446927,missing_essential:침실,11,화장실:1;기타:5;발코니:2;주방:1;현관:1;거실:1
APT_FP_b8bdfc82_17446927_u2,APT_FP_b8bdfc82_17446927,missing_essential:주방,12,드레스룸:1;침실:3;기타:2;현관:1;실외기실:1;거실:1;발코니:1;화장실:2
APT_FP_3e7f1741_17446927_u0,APT_FP_3e7f1741_17446927,missing_essential:주방,7,현관:1;기타:2;화장실:1;침실:2;거실:1
APT_FP_8f696334_17446927_u0,APT_FP_8f696334_17446927,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_4300566e_17446927_u0,APT_FP_4300566e_17446927,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
APT_FP_1b5ec778_17446927_u3,APT_FP_1b5ec778_17446927,missing_essential:주방,10,침실:3;드레스룸:1;실외기실:1;거실:1;화장실:2;현관:1;발코니:1
,APT_FP_b43cfd1f_17434935,no_unit_with_entrance,20,
APT_FP_3b6e3dcc_17446927_u0,APT_FP_3b6e3dcc_17446927,"missing_essential:거실,침실,주방",3,화장실:1;기타:1;현관:1
APT_FP_8b7e6beb_17446927_u0,APT_FP_8b7e6beb_17446927,missing_essential:주방,12,기타:2;발코니:1;드레스룸:1;침실:3;화장실:2;실외기실:1;현관:1;거실:1
APT_FP_8ca19f8a_17434935_u1,APT_FP_8ca19f8a_17434935,missing_essential:주방,14,발코니:3;거실:1;기타:1;드레스룸:2;침실:3;화장실:2;현관:1;실외기실:1
APT_FP_b6a1092d_17434935_u0,APT_FP_b6a1092d_17434935,missing_essential:거실,21,침실:4;발코니:3;기타:6;화장실:3;현관:1;실외기실:1;다목적공간:1;주방:1;드레스룸:1
APT_FP_ff9582a5_17446927_u0,APT_FP_ff9582a5_17446927,"missing_essential:거실,주방",6,화장실:1;실외기실:1;현관:1;발코니:1;기타:1;침실:1
APT_FP_5e3ea6d8_17446927_u0,APT_FP_5e3ea6d8_17446927,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
APT_FP_54c766e7_17446927_u0,APT_FP_54c766e7_17446927,"missing_essential:주방,화장실",5,실외기실:1;거실:1;침실:1;발코니:1;현관:1
APT_FP_ae9c7715_17434935_u1,APT_FP_ae9c7715_17434935,missing_essential:주방,14,거실:1;기타:1;드레스룸:2;침실:3;화장실:2;발코니:3;현관:1;실외기실:1
APT_FP_b6b3d513_17446927_u0,APT_FP_b6b3d513_17446927,missing_essential:주방,9,기타:3;발코니:1;침실:2;현관:1;거실:1;화장실:1
,APT_FP_53587f36_17446927,no_unit_with_entrance,16,
,APT_FP_39f2fd77_17446927,no_unit_with_entrance,40,
APT_FP_653eb7ab_17446927_u0,APT_FP_653eb7ab_17446927,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
APT_FP_07e3a653_17446927_u2,APT_FP_07e3a653_17446927,missing_essential:주방,12,기타:2;침실:3;현관:1;실외기실:1;거실:1;발코니:1;화장실:2;드레스룸:1
APT_FP_07e3a653_17446927_u3,APT_FP_07e3a653_17446927,missing_essential:주방,12,실외기실:1;거실:1;기타:2;발코니:1;화장실:2;드레스룸:1;침실:3;현관:1
APT_FP_e5eddf31_17446927_u0,APT_FP_e5eddf31_17446927,missing_essential:주방,10,드레스룸:1;실외기실:1;거실:1;화장실:2;침실:3;현관:1;발코니:1
APT_FP_588811cd_17446927_u3,APT_FP_588811cd_17446927,missing_essential:주방,12,현관:1;화장실:2;거실:1;드레스룸:1;실외기실:1;기타:2;침실:3;발코니:1
APT_FP_0b172d59_17446927_u0,APT_FP_0b172d59_17446927,missing_essential:주방,5,거실:1;기타:1;침실:1;화장실:1;현관:1
APT_FP_3c400dc4_17434935_u2,APT_FP_3c400dc4_17434935,missing_essential:주방,14,화장실:2;침실:3;발코니:3;드레스룸:2;실외기실:1;거실:1;기타:1;현관:1
APT_FP_7029208f_17446927_u1,APT_FP_7029208f_17446927,missing_essential:주방,14,침실:2;기타:4;발코니:2;화장실:2;현관:1;거실:1;실외기실:1;드레스룸:1
APT_FP_438b2c6f_17446927_u1,APT_FP_438b2c6f_17446927,missing_essential:주방,10,드레스룸:1;실외기실:1;거실:1;화장실:2;침실:3;현관:1;발코니:1
APT_FP_438b2c6f_17446927_u2,APT_FP_438b2c6f_17446927,missing_essential:주방,12,기타:2;침실:3;현관:1;실외기실:1;거실:1;발코니:1;화장실:2;드레스룸:1
APT_FP_48bbe73b_17446927_u1,APT_FP_48bbe73b_17446927,missing_essential:주방,10,실외기실:1;거실:1;드레스룸:1;화장실:2;침실:3;현관:1;발코니:1
APT_FP_1b100f5d_17446927_u0,APT_FP_1b100f5d_17446927,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
,APT_FP_ea5d1e54_17441963,no_unit_with_entrance,20,
,APT_FP_d8bc40b0_17436388,no_unit_with_entrance,10,
,APT_FP_a77b6c12_17446927,no_unit_with_entrance,24,
APT_FP_c7391d65_17446927_u0,APT_FP_c7391d65_17446927,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
APT_FP_caa749e6_17434935_u0,APT_FP_caa749e6_17434935,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_eaefdea5_17441963_u0,APT_FP_eaefdea5_17441963,missing_essential:주방,16,발코니:5;기타:2;침실:4;화장실:2;드레스룸:1;현관:1;거실:1
,APT_FP_d6b402a2_17446927,no_unit_with_entrance,21,
APT_FP_600ac767_17434935_u2,APT_FP_600ac767_17434935,missing_essential:주방,14,화장실:2;드레스룸:2;거실:1;기타:1;침실:3;현관:1;실외기실:1;발코니:3
APT_FP_1f07f2ad_17446927_u0,APT_FP_1f07f2ad_17446927,missing_essential:주방,12,드레스룸:1;침실:3;기타:2;현관:1;실외기실:1;거실:1;발코니:1;화장실:2
APT_FP_9a150cbd_17434935_u3,APT_FP_9a150cbd_17434935,missing_essential:주방,14,화장실:2;침실:3;발코니:3;드레스룸:2;현관:1;거실:1;기타:1;실외기실:1
APT_FP_85aefed8_17446927_u2,APT_FP_85aefed8_17446927,missing_essential:주방,10,실외기실:1;거실:1;드레스룸:1;화장실:2;침실:3;현관:1;발코니:1
APT_FP_d32380ed_17446927_u2,APT_FP_d32380ed_17446927,missing_essential:주방,12,기타:2;침실:3;현관:1;화장실:2;실외기실:1;거실:1;발코니:1;드레스룸:1
APT_FP_f7d0c94e_17434935_u1,APT_FP_f7d0c94e_17434935,missing_essential:주방,14,발코니:3;거실:1;기타:1;드레스룸:2;침실:3;화장실:2;현관:1;실외기실:1
APT_FP_823f1470_17434935_u1,APT_FP_823f1470_17434935,missing_essential:주방,14,실외기실:1;거실:1;기타:1;드레스룸:2;침실:3;화장실:2;발코니:3;현관:1
,APT_FP_770c13ea_17446927,no_unit_with_entrance,41,
,APT_FP_1ae7e599_17446927,no_unit_with_entrance,20,
APT_FP_7d3b0930_17446927_u0,APT_FP_7d3b0930_17446927,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
APT_FP_14a8a686_17441963_u0,APT_FP_14a8a686_17441963,"missing_essential:거실,침실,주방,화장실",3,기타:2;현관:1
APT_FP_562115e6_17446927_u3,APT_FP_562115e6_17446927,missing_essential:주방,12,실외기실:1;거실:1;기타:2;발코니:1;화장실:2;드레스룸:1;침실:3;현관:1
,APT_FP_a49fcc40_17441963,no_unit_with_entrance,13,
,APT_FP_4b86a3e6_17441963,no_unit_with_entrance,20,
APT_FP_e2a675bc_17446927_u3,APT_FP_e2a675bc_17446927,missing_essential:주방,12,거실:1;기타:2;발코니:1;화장실:2;드레스룸:1;침실:3;현관:1;실외기실:1
,APT_FP_5bb5564a_17441963,no_unit_with_entrance,22,
APT_FP_4fe6c4a5_17446927_u0,APT_FP_4fe6c4a5_17446927,missing_essential:거실,12,현관:1;침실:3;발코니:1;화장실:2;실외기실:1;주방:1;드레스룸:1;다목적공간:2
APT_FP_89dad09b_17446927_u0,APT_FP_89dad09b_17446927,missing_essential:주방,10,현관:1;드레스룸:1;화장실:2;침실:3;거실:1;실외기실:1;발코니:1
APT_FP_1d4f0ef2_17446927_u3,APT_FP_1d4f0ef2_17446927,missing_essential:주방,12,화장실:2;드레스룸:1;침실:3;기타:2;현관:1;실외기실:1;거실:1;발코니:1
APT_FP_76033d86_17434935_u0,APT_FP_76033d86_17434935,"missing_essential:거실,침실,주방",3,현관:1;화장실:1;기타:1
APT_FP_5e20c0a6_17441963_u0,APT_FP_5e20c0a6_17441963,missing_essential:주방,5,거실:1;현관:1;침실:2;화장실:1
APT_FP_2e9d7198_17446927_u0,APT_FP_2e9d7198_17446927,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_af000ceb_17446927_u1,APT_FP_af000ceb_17446927,missing_essential:주방,10,침실:3;화장실:2;발코니:1;현관:1;드레스룸:1;실외기실:1;거실:1
APT_FP_2f23c763_17446927_u1,APT_FP_2f23c763_17446927,missing_essential:주방,10,침실:3;화장실:2;거실:1;실외기실:1;드레스룸:1;현관:1;발코니:1
APT_FP_9e066bb1_17446927_u3,APT_FP_9e066bb1_17446927,missing_essential:주방,12,현관:1;실외기실:1;거실:1;기타:2;발코니:1;화장실:2;드레스룸:1;침실:3
APT_FP_2494c080_17446927_u0,APT_FP_2494c080_17446927,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
,APT_FP_a1858d3e_17434935,no_unit_with_entrance,19,
APT_FP_d0b80b4f_17434935_u0,APT_FP_d0b80b4f_17434935,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_2d07eef5_17446927_u0,APT_FP_2d07eef5_17446927,missing_essential:주방,10,실외기실:1;거실:1;발코니:1;화장실:2;침실:3;드레스룸:1;현관:1
APT_FP_5231afd4_17446927_u0,APT_FP_5231afd4_17446927,missing_essential:주방,12,드레스룸:1;침실:3;화장실:2;기타:2;거실:1;발코니:1;현관:1;실외기실:1
APT_FP_e3169444_17446927_u3,APT_FP_e3169444_17446927,missing_essential:주방,12,실외기실:1;거실:1;기타:2;발코니:1;화장실:2;드레스룸:1;침실:3;현관:1
APT_FP_b2435226_17446927_u3,APT_FP_b2435226_17446927,missing_essential:주방,12,거실:1;화장실:2;실외기실:1;침실:3;드레스룸:1;기타:2;발코니:1;현관:1
,APT_FP_ff8806e3_17446927,no_unit_with_entrance,16,
APT_FP_dc215bb9_17434935_u0,APT_FP_dc215bb9_17434935,missing_essential:주방,14,발코니:3;화장실:2;실외기실:1;침실:3;기타:1;드레스룸:2;거실:1;현관:1
APT_FP_0fa8bc44_17446927_u0,APT_FP_0fa8bc44_17446927,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_61b23011_17434935_u0,APT_FP_61b23011_17434935,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
,APT_FP_ee7dafd2_17438443,no_unit_with_entrance,25,
APT_FP_9fbc14af_17446927_u0,APT_FP_9fbc14af_17446927,missing_essential:주방,12,화장실:2;거실:1;침실:3;실외기실:1;기타:2;발코니:1;드레스룸:1;현관:1
,APT_FP_1a58e326_17446927,no_unit_with_entrance,15,
APT_FP_9832de6e_17446927_u0,APT_FP_9832de6e_17446927,missing_essential:주방,10,침실:3;현관:1;발코니:1;화장실:2;드레스룸:1;실외기실:1;거실:1
APT_FP_b7063dda_17446927_u0,APT_FP_b7063dda_17446927,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
APT_FP_15fa1602_17446927_u3,APT_FP_15fa1602_17446927,missing_essential:주방,10,침실:3;드레스룸:1;실외기실:1;화장실:2;현관:1;거실:1;발코니:1
APT_FP_88efd52b_17446927_u1,APT_FP_88efd52b_17446927,missing_essential:주방,10,침실:3;거실:1;실외기실:1;화장실:2;현관:1;드레스룸:1;발코니:1
APT_FP_264e27ca_17434935_u0,APT_FP_264e27ca_17434935,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
APT_FP_53cf96d8_17441963_u0,APT_FP_53cf96d8_17441963,missing_essential:주방,10,화장실:2;거실:1;발코니:1;현관:1;침실:3;기타:1;드레스룸:1
,APT_FP_2d0e8162_17434935,no_unit_with_entrance,20,
APT_FP_5d2fee29_17446927_u0,APT_FP_5d2fee29_17446927,"missing_essential:거실,침실,주방",2,화장실:1;현관:1
APT_FP_87dfb568_17446927_u0,APT_FP_87dfb568_17446927,missing_essential:주방,10,드레스룸:1;실외기실:1;거실:1;화장실:2;침실:3;현관:1;발코니:1
